genres,app_name,price,item_id,developer,año
"['Adventure', 'Indie', 'RPG', 'RPGMaker', 'Anime', 'Singleplayer', 'Female Protagonist', 'Pixel Graphics', 'Casual', 'Story Rich', 'Retro', 'Difficult', '2D', 'Comedy', 'Open World', 'Great Soundtrack', 'Exploration', 'Turn-Based', 'Fantasy', 'Zombies']",Greyfox RPG,1.99,341310,Lesley Dodd,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 1 (SE England),16.99,320989,Just Flight,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 3 (Wales & SW England),16.99,320987,Just Flight,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 2 (C & S England),16.99,320988,Just Flight,2015
['Simulation'],BR Blue Class 47 Large Logo Highland Rail Livery Add-On,7.99,295188,RailSimulator.com,2015
['Simulation'],FSX: Steam Edition - VFR Real Scenery Vol. 4 (Northern England),16.99,320986,Just Flight,2015
"['RPG', 'Strategy', 'Warhammer 40K']",Space Hulk Ascension - Salamanders,7.99,347980,Full Control Studios,2015
['Simulation'],Class 47 Isambard Kingdom Brunel Livery Add-On,7.99,275127,Dovetail Games,2015
"['Simulation', 'Strategy']",To End All Wars - Breaking the Deadlock,19.99,348750,Ageod,2015
"['Adventure', 'Psychological Horror', 'Memes', 'Anime', 'Nudity']",Phineas and Ferb: New Inventions,19.99,318300,PIPE Studio,2012
"['Casual', 'Typing', 'Anime', 'Education', 'Difficult', 'Illuminati', 'Female Protagonist', 'Violent', 'Post-apocalyptic', 'Dating Sim']",Disney Mickey's Typing Adventure,19.99,348850,Individual Software Inc.,2012
"['Adventure', 'Racing', 'Psychological Horror', 'Nudity']",Disney•Pixar Cars: Radiator Springs Adventures,19.99,343140,AWE Games,2006
"['Adventure', 'Racing', 'Open World', 'Psychological Horror', 'Family Friendly', 'Nudity', 'Memes', 'Gore']",Disney•Pixar Cars,19.99,331160,Beenox,2006
"['Action', 'Adventure', 'Nudity']",Disney Bolt,19.99,340990,Avalanche Software,2008
"['Adventure', 'Family Friendly', 'Illuminati', 'Shooter', 'Violent', 'Dating Sim', 'Female Protagonist']",Disney High School Musical 3: Senior Year Dance,19.99,346060,Page 44 Studios,2008
"['Racing', 'Open World']",Disney•Pixar Cars Mater-National Championship,19.99,332260,Rainbow Studios,2007
"['Action', 'Adventure']",Disney's Chicken Little: Ace in Action,19.99,338300,Avalanche Software,2006
"['Adventure', 'Robots', 'Space', 'Puzzle', 'Multiplayer', 'Post-apocalyptic', 'Action', 'Horror', 'Psychological Horror', 'Great Soundtrack']",Disney•Pixar WALL-E,19.99,331750,Asobo Studio,2008
"['Action', 'Adventure', 'Family Friendly', 'Memes', 'Shooter', 'Anime', 'Psychological Horror', 'Gore', 'Singleplayer', 'Sexual Content']",Disney's Chicken Little,9.99,339040,Avalanche Software,2005
"['Action', 'Adventure', 'Story Rich', 'Family Friendly', 'Point & Click', 'Female Protagonist', 'Nudity', 'Open World', 'Great Soundtrack', 'Difficult']",Disney•Pixar Finding Nemo,9.99,331450,KnowWonder,2003
"['Action', 'Adventure', 'Strategy', 'Pirates', 'Space', 'RTS', 'Multiplayer']",Treasure Planet: Battle at Procyon,9.99,331970,Barking Dog Studios,2002
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - The Bright Lord,9.99,318420,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach - “Getting Away With Murder”,2.99,342778,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach - “Last Resort”,2.99,342776,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach Song Pack,7.99,342779,Ubisoft - San Francisco,2015
"['Adventure', 'RPG', 'Puzzle', 'Match 3']",Block Legend DX,4.99,345640,Hanaji Games,2015
"['Indie', 'Strategy', 'Sci-fi', 'Singleplayer', 'RTS', 'Cyberpunk', 'Voice Control', 'Great Soundtrack', 'Real-Time', 'Tactical', 'Story Rich']",There Came an Echo,14.99,319740,Iridium Studios,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Papa Roach - “Scars”,2.99,342777,Ubisoft - San Francisco,2015
"['Indie', 'Strategy']",The Art of There Came an Echo,4.99,342270,Iridium Studios,2015
['Simulation'],Class 08 Railfreight Add-On Livery,4.99,295184,RailSimulator.com,2015
['Simulation'],Class 08 RES Add-On Livery,4.99,295183,RailSimulator.com,2015
"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Mystery']",Mystery of Neuschwanstein,9.99,326380,Chimera Entertainment,2015
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Nudity', 'Anime']",HuniePop Official Digital Art Collection,3.99,348561,HuniePot,2015
"['Free to Play', 'Simulation']",World of Guns:Texture Pack 1,4.99,350130,Noble Empire Corp.,2015
"['Action', 'RPG', 'Simulation', 'Space', 'Space Sim', 'Open World', 'Singleplayer']",Starpoint Gemini 2: Secrets of Aethera,4.99,345870,Little Green Men Games,2015
"['Simulation', 'Strategy', 'Sandbox', 'God Game', 'Open World', 'Casual', 'Indie']",Idol Hands,4.99,345750,"Pocket Games,Fluid Games,GodSpeed Games",2015
"['Indie', '2D', 'Action', 'Pixel Graphics', 'Singleplayer']",HassleHeart,2.99,350510,Santa Clara Games,2015
"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Co-op', 'Family Friendly', 'TrackIR', 'Physics', 'Atmospheric']",Train Simulator: New Haven FL9 Loco Add-On,19.99,258642,Dovetail Games,2015
"['Indie', 'Simulation', 'Strategy', 'Space']",PeriAreion,5.99,349540,TBA Games,2015
"['Casual', 'Indie']",Fruits Inc. Deluxe Pack,7.99,349060,Manifesto Game Studio,2015
"['Action', 'Indie', ""Shoot 'Em Up"", 'Co-op', 'Shooter', 'Fast-Paced']",BlastZone 2,2.99,349260,Matt Edzenga,2015
"['Casual', 'Simulation', 'Strategy', 'Singleplayer', 'Indie']",Rescue Team,4.99,338960,Alawar Entertainment,2011
"['Action', 'Adventure', 'Indie', 'Strategy', 'Pixel Graphics', 'Platformer', 'Level Editor', 'Great Soundtrack', 'Anime', 'Female Protagonist', '2D', 'Puzzle', 'Singleplayer', 'Difficult', 'Music', ""Shoot 'Em Up"", 'Casual', 'Retro', 'Fantasy', 'Arcade']",Camera Obscura,1.99,341500,Anteater Games,2015
"['Adventure', 'RPG', 'Strategy', 'Anime', 'JRPG', 'Turn-Based', 'Strategy RPG', 'Nudity', 'Fantasy', 'Singleplayer', 'Tactical RPG', 'Dating Sim']",Agarest: Generations of War 2,19.99,312790,Idea Factory,2015
"['Adventure', 'Casual', 'Indie', 'Surreal', 'Puzzle', 'Short', 'Experimental', 'Funny', 'Comedy']",You Are Not A Banana: Better Edition,0.99,340470,Brian Cullen,2015
"['Indie', 'Sports', 'Strategy', 'Tactical', 'Turn-Based', 'Turn-Based Strategy', 'Multiplayer', 'Singleplayer', 'Great Soundtrack', 'Rogue-like', 'Sci-fi']",Frozen Cortex,24.99,237350,Mode 7,2015
"['Action', 'Indie', 'Sports', 'Multiplayer', 'Great Soundtrack', 'FPS', 'Fast-Paced', 'Robots', 'Competitive', 'Arena Shooter', 'First-Person', 'Music', 'Team-Based', 'Online Co-Op', 'Co-op', 'Casual', 'Family Friendly', 'Racing', '4 Player Local', 'Local Multiplayer']",Robot Roller-Derby Disco Dodgeball,9.99,270450,Erik Asmussen,2015
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Justice Pack,39.99,349960,Ankama Studio,2015
"['Action', 'Simulation', 'Strategy']",Men of War: Assault Squad 2 - Iron Fist,9.99,327130,Digitalmindsoft,2015
"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access', 'Building', 'Medieval', 'Sandbox', 'Physics', 'Open World', 'Destruction', 'Multiplayer', 'Crafting', 'Survival', 'Singleplayer', 'Realistic', 'Co-op', 'Adventure', 'Atmospheric', 'Voxel']",Medieval Engineers,19.99,333950,Keen Software House,2015
"['Action', 'Indie', 'Strategy', 'Building', 'Sandbox', 'Space', '2D', 'Singleplayer', 'Top-Down', 'Open World', 'Exploration', 'Sci-fi', 'Shooter', 'Great Soundtrack', 'Adventure', 'Physics', 'Multiplayer', 'Bullet Hell']",Reassembly,14.99,329130,Anisoptera Games,2015
"['Action', 'Strategy']",Battle of Empires : 1914-1918 - Russian Empire,4.99,340610,Great War Team,2015
"['Adventure', 'Point & Click', 'Comedy', 'Fantasy', 'Singleplayer', 'Story Rich', 'Funny', 'Kickstarter', 'Atmospheric', 'Great Soundtrack']",The Book of Unwritten Tales 2,29.99,279940,KING Art,2015
"['Action', 'Indie', 'Simulation', 'Strategy']",Medieval Engineers - Deluxe,4.99,346360,Keen Software House,2015
['Adventure'],The Book of Unwritten Tales 2 Almanac Edition Extras,10.0,346230,KING Art,2015
"['Adventure', 'Casual', 'Indie', 'Hidden Object', 'Point & Click']",Inbetween Land,6.99,345540,Specialbit Studio,2015
"['Adventure', 'Casual', 'Indie', 'Simulation']",Fatty Maze's Adventures,5.99,349780,Five Cubed,2015
"['Adventure', 'Casual', 'Indie', 'Music', 'Great Soundtrack', 'Soundtrack']",Camera Obscura Soundtrack,0.99,343300,Trenton Ng,2015
['Simulation'],BR Blue Class 20 Add-On Livery,4.99,295173,RailSimulator.com,2015
['Simulation'],BR Railfreight Class 20 Add-On Livery,4.99,295174,RailSimulator.com,2015
"['Racing', 'Simulation', 'Sports']",RIDE: Yamaha 2015 Bike Models,3.99,345900,Milestone S.r.l.,2015
"['Action', ""Shoot 'Em Up"", 'Retro', 'Shooter', 'Cult Classic', '2D', 'Bullet Hell', 'Singleplayer']",Raptor: Call of The Shadows - 2015 Edition,4.99,336060,DotEmu,1994
"['Indie', 'Casual']",Let There Be Life,5.99,340950,Backward pieS,2015
"['Adventure', 'Indie', 'Horror', 'Point & Click', 'Psychological Horror', 'Singleplayer', 'Puzzle']",Decay: The Mare,9.99,323720,Shining Gate Software,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy', 'Pixel Graphics', 'Crafting', 'Singleplayer', '2D', 'Difficult', 'Survival', 'Puzzle', 'RPG', 'Top-Down', 'Funny', 'Sandbox', 'Multiplayer', 'Comedy', 'Rogue-like', 'Co-op']",The Escapists,17.99,298630,Mouldy Toof Studios,2015
"['Action', 'Casual', 'Simulation', 'On-Rails Shooter']",Reload,4.99,330370,Top3Line s.r.o.,2015
"['Casual', 'Indie', 'Strategy', 'Puzzle']",InnerCube,3.99,344270,Schell Games,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Retro', 'Rogue-like', 'Great Soundtrack', 'Text-Based', 'Dungeon Crawler', 'Loot', 'Rogue-lite', 'Strategy RPG', 'Singleplayer', 'Pixel Graphics']",SanctuaryRPG: Black Edition,7.99,328760,Black Shell Games,2015
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists - Fhurst Peak Correctional Facility,0.99,349310,Mouldy Toof Studios,2015
"['Adventure', 'Indie', 'Pixel Graphics', 'RPG']",Shipwreck,2.99,342490,Brushfire Games,2014
"['Strategy', 'Indie', 'Fantasy', '4X', 'Medieval']",Siege of Turtle Enclave,4.99,340920,The Conjurer's Tower,2014
"['Adventure', 'Indie', 'Choose Your Own Adventure', 'Fantasy', 'Multiple Endings', 'Female Protagonist', 'Based On A Novel', 'Visual Novel', 'Casual', 'Singleplayer']",Sword Daughter,6.99,342450,Hanabira,2015
"['Action', 'Indie', 'Platformer']",Abomination Tower,4.99,340390,Amethyst Quarter,2015
"['Adventure', 'Indie', 'Strategy', 'Anime', 'Cute']",War of the Human Tanks - ALTeR,12.99,301920,Yakiniku Banzai,2015
"['Adventure', 'Casual', 'Indie', 'RPG', 'RPGMaker']",Aveyond 3-4: The Darkthrop Prophecy,9.99,321890,"Amaranth Games, LLC",2015
"['Casual', 'Indie', 'Simulation', 'Puzzle', 'Cute']",Plush,3.99,341820,Red Head Games,2015
"['Adventure', 'Indie', 'Mystery', 'Horror']",Wooden Floor,1.99,348790,pheenix93,2015
"['Adventure', 'Indie', 'Stealth', 'Music', 'Puzzle']",A.V.,6.99,341750,FirstForever Studios,2015
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Video Production', 'Animation & Modeling', 'Design & Illustration']",DP Animation Maker,69.99,341960,DesktopPaints,2015
"['Adventure', 'Indie']",A.V. - Digital Sound Track,2.99,342051,FirstForever Studios,2015
"['Adventure', 'Indie']",A.V. - Digital Art Book,0.99,342050,FirstForever,2015
"['Action', 'Casual', 'Fighting', '2D Fighter']",Veteran Combat,1.99,351420,CyberphobX,2015
"['Casual', 'Indie', 'Puzzle-Platformer', 'Lemmings', 'Platformer']",Call of the Ninja!,6.99,350330,Lee Page,2012
"['Action', 'Racing', 'Sports', 'Zombies', 'Shooter', 'Arena Shooter']",Gas Guzzlers Extreme: Full Metal Zombie,6.99,277821,Gamepires,2015
"['Strategy', 'Tactical', 'Indie', 'Comedy', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']",Agent Awesome,9.99,345220,Chaos Industries,2015
"['Action', 'Indie', 'Physics', 'Minimalist', 'Platformer', 'Singleplayer', 'Abstract', '2D', 'Fast-Paced', 'Great Soundtrack', 'Difficult', 'Arena Shooter', 'Short', 'Casual', 'Bullet Time', 'Time Manipulation', 'Space', 'Atmospheric', 'Soundtrack', '2D Fighter']",David.,1.99,346180,Fermenter Games,2014
"['Action', 'Indie', 'RPG', 'Sandbox', 'Crafting', 'Survival']",StaudSoft's Synthetic World Beta,9.99,343320,StaudSoft,2014
"['Strategy', 'Historical', 'War', 'Turn-Based Strategy', 'Grand Strategy', 'Tactical', 'RTS', 'Rome', 'Multiplayer', 'Singleplayer', 'Real Time Tactics', 'Medieval', 'Atmospheric', 'Action', 'Co-op', 'Turn-Based', 'Open World', 'Survival', 'Simulation', 'Adventure']",Total War: ATTILA,44.99,325610,Creative Assembly,2015
['Adventure'],Bonetown - The Power of Death,7.99,350840,CPsoft,2015
"['Action', 'Horror', 'Survival Horror', 'Sci-fi', 'Aliens']",Alien: Isolation - Season Pass,19.99,324020,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2015
['Action'],Alien: Isolation: - Lost Contact,7.99,282515,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2015
['Action'],Trapper Blood Eagle Skin Pack,4.99,341848,Turtle Rock Studios,2015
"['Adventure', 'Casual', 'Point & Click']",Robinson Crusoe and the Cursed Pirates,9.99,334480,MagicIndie,2015
"['Action', 'Free to Play', 'Multiplayer', 'Co-op', 'FPS', 'Online Co-Op', 'Shooter', 'Team-Based', 'Survival', 'Sci-fi', 'Aliens', 'PvP', 'First-Person', 'Class-Based', 'Strategy', 'Atmospheric', 'Third Person', 'Tactical', 'Singleplayer', 'Stealth', 'Casual']",Evolve Stage 2,0.0,273350,Turtle Rock Studios,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Seether - “Remedy”,2.99,342766,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Seether - “Fake It”,2.99,342767,Ubisoft - San Francisco,2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Seether - “Broken”,2.99,342768,Ubisoft - San Francisco,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Singleplayer', 'Funny']",Tasty Blue,5.99,345200,Dingo Games,2015
"['Racing', 'Simulation', 'Sports', 'Realistic', 'Multiplayer']",Stock Car Extreme,14.99,273840,Reiza Studios,2015
['Simulation'],X-Plane 10 AddOn - Carenado - CT210M Centurion II,29.99,339383,Carenado,2015
"['Action', 'Adventure', 'Indie', 'RPG']",Magicmaker - Soundtrack,4.99,349370,Tasty Stewdios LLC,2015
"['Adventure', 'Indie']",Ephemerid: Original Soundtrack,4.99,347110,SuperChop Games,2015
['Simulation'],FSX: Steam Edition - Dangerous Approaches Add-On,16.99,343955,Jane Rachel Whittaker,2015
"['Indie', 'RPG', 'Strategy', 'Utilities', 'Superhero', 'Sci-fi', 'Modern', 'Software', 'Game Development']",Fantasy Grounds - Fiery Dragon Modern & Sci-Fi Token and Portrait Pack,8.99,349820,"SmiteWorks USA, LLC",2015
"['Action', 'Casual', 'Indie', 'Strategy', 'Puzzle']",Starlaxis Supernova Edition,6.99,336200,Spiderwork Games,2015
['Action'],Medic Savior Skin Pack,4.99,341845,Turtle Rock Studios,2015
"['Indie', 'RPG', 'Strategy']",Dead State Original Soundtrack,7.99,336810,DoubleBear Productions,2015
"['Action', 'RPG', 'Early Access', 'Multiplayer']",Purgatory: War of the Damned,14.99,284910,Ironsun Studios,2015
"['Action', 'Casual', 'Free to Play', 'Strategy']",CroNix - Gold starter Pack,29.99,346542,MAGICS,2015
"['Action', 'Casual', 'Free to Play', 'Strategy']",CroNix - Silver starter Pack,19.99,346541,MAGICS,2015
"['Action', 'Casual', 'Free to Play', 'Strategy']",CroNix - Bronze starter Pack,9.99,346540,MAGICS,2015
"['Action', 'Indie', 'Platformer', 'Pixel Graphics', 'Retro']",GunWorld,1.99,349950,m07games,2014
"['Indie', 'Puzzle', 'Adventure', 'Puzzle-Platformer']",Cubicity,2.99,335550,Bubble Head Games,2015
"['Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'Competitive', 'Asynchronous Multiplayer']",Musclecar Online,5.99,346440,Psychic Software,2015
"['Action', 'Indie']",Ratz Instagib – Original Soundtrack,3.99,347070,"Lino Slahuschek,Jazzsticks",2015
"['Action', 'Indie', 'Racing', 'Platformer', 'Puzzle-Platformer']",Harold,9.99,338890,Moon Spider Studio,2015
"['Adventure', 'Anime', 'Visual Novel', 'Dating Sim', 'Cute', 'Romance', 'Nudity', 'Singleplayer', 'Survival Horror', 'Story Rich']",Tokyo School Life,14.99,320760,"M2 Co.,LTD",2015
"['Action', 'Indie', 'Early Access', 'Building', 'Sandbox', 'Open World', 'Robots', 'Multiplayer', 'Crafting', 'Adventure', 'Singleplayer', 'Survival', 'Strategy', 'Exploration', 'Physics', 'Shooter', 'Third Person', 'Sci-fi', 'Simulation', 'Co-op']",TerraTech,19.99,285920,Payload Studios,2015
"['Adventure', 'Indie', 'RPG', 'Strategy']",Crystal Story II - Soundtrack,2.99,346480,MDKSound,2015
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - DS+ Expansion - Retro SciFi,14.99,337902,"Archeia,Enterbrain",2015
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Retroperspective Music Pack,24.99,337900,Enterbrain,2015
"['Action', 'Casual', 'Indie', 'Cute']",Goats on a Bridge,4.99,335840,Cabygon,2015
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Shrouded Wonder Music Pack,4.99,333090,Elijah Mills,2015
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Winter Wonderland Tiles,9.99,337901,Sherman 3D,2015
"['Action', 'Indie', 'Strategy', 'Sandbox', 'Building']",TerraTech R&D Pack,9.99,331930,Payload Studios,2015
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Nightmares Music Pack,24.99,291470,JDB Artist,2015
"['Action', 'Casual', 'Indie']",Goats on a Bridge - OST,1.99,349080,Cabygon,2015
"['Casual', 'Indie', 'Arcade']",Terra Lander,5.99,338550,"DM Media,Dark Computer Entertainment Ltd.",2015
"['Casual', 'Simulation']",Rocksmith® 2014 – Poison - “Every Rose Has Its Thorn”,2.99,342765,Ubisoft - San Francisco,2015
"['Indie', 'RPG', 'Strategy']",Darkest Dungeon Soundtrack,9.99,345800,Stuart Chatwood,2015
"['Adventure', 'Casual', 'Hidden Object']",Mystery Masters: Psycho Train Deluxe Edition,9.99,344790,Alawar,2015
['Simulation'],FSX: Steam Edition - Discover Great Britain Add-On,16.99,343951,First Class Simulations,2015
"['Indie', 'Simulation', 'Management']",Ski Park Tycoon,9.99,346240,Jan Zizka,2015
"['Adventure', 'Indie', 'Rhythm', 'Music', 'Singleplayer']",Ephemerid: A Musical Adventure,1.99,335920,SuperChop Games,2015
"['Action', 'Indie']",Pizzarian,3.99,340380,Alex Jedraszczak,2014
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Platformer', 'Rogue-like', 'Procedural Generation', 'Level Editor', 'Pixel Graphics', 'Difficult', 'Rogue-lite', 'Destruction', 'Puzzle', 'Sandbox', '2D', 'Singleplayer']",Just Get Through,4.99,338190,Retrific,2015
"['Action', 'Indie', 'Casual', 'Local Multiplayer', 'Family Friendly', 'Great Soundtrack']",MagNets,7.99,343020,Total Monkery,2015
"['Action', 'Adventure', 'Indie', 'FPS', 'Sci-fi', 'Short', 'Shooter']",SickBrick,19.99,341860,"Maxwolf,Fox",2015
"['Adventure', 'Casual', 'Indie', 'Strategy']",The Tiny Tale 2,6.99,340720,Running Pillow,2015
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Survival', 'Zombies', 'Open World', 'Sandbox', 'Base Building', 'Post-apocalyptic', 'Multiplayer', 'Co-op', 'Survival Horror', 'Singleplayer', 'Top-Down', 'Crafting', 'Horror', 'Nudity']",Survivalist,4.99,340050,Bob the Game Development Bot,2015
"['Action', 'Adventure', 'Casual', 'Indie', 'Puzzle', 'Match 3']",Steam Heroes,5.99,341160,ProjectorGames,2014
"['Adventure', 'Anime', 'Visual Novel', 'Story Rich', 'Romance', 'Singleplayer', 'Cute', 'Great Soundtrack', 'Nudity', 'Sci-fi', 'Linear', 'Female Protagonist', '2D']",eden*,19.99,315810,minori,2015
"['Indie', 'Strategy', 'Turn-Based']",Exodus Wars: Fractured Empire,9.99,297270,Membraine Studios,2015
"['Action', 'Strategy', 'Casual']",The Bluecoats: North vs South,4.99,347030,Little World Studio,2012
"['Adventure', 'Indie', 'Dark', 'Story Rich', 'Dark Fantasy', 'Puzzle-Platformer', 'Historical', 'Horror']",The Guilt and the Shadow,8.99,332630,oophok,2015
"['Action', 'Free to Play']",Bloodline Champions - Huntress Pack,9.99,338200,Stunlock Studios,2015
"['Action', 'Free to Play']",Bloodline Champions - Warrior Pack,19.99,338201,Stunlock Studios,2015
"['Action', 'Casual', 'Indie', 'Zombies', 'Survival', 'FPS']",Undead Shadows,3.99,346920,Ignition Games Inc.,2015
"['Action', 'Indie', ""Beat 'em up"", 'Rhythm', 'FMV', 'Quick-Time Events']",Stay Dead Evolution,5.99,341070,Brucefilm,2015
"['Action', 'Free to Play']",Bloodline Champions - Warchief Pack,49.99,338202,Stunlock Studios,2015
