user_id,posted,item_id,recommend,sentiment_analysis
Pemalite,"Posted December 26, 2013.",17450,True,2
Pemalite,"Posted February 26, 2015.",244160,True,2
Pemalite,"Posted November 23, 2014.",220240,False,0
maxpopcornpower,Posted January 6.,391540,False,1
76561197984327467,"Posted May 11, 2015.",4000,True,2
76561197984327467,"Posted May 11, 2015.",303390,True,2
76561197984327467,"Posted May 11, 2015.",248570,True,2
76561197984327467,"Posted January 3, 2015.",730,True,2
vgaubersoldat,"Posted July 30, 2014.",304930,True,2
tonir,"Posted July 2, 2015.",344760,False,1
tonir,"Posted December 28, 2011.",400,True,0
bloodboot,"Posted July 14, 2011.",440,True,1
bloodboot,"Posted July 8, 2014.",206210,True,2
bloodboot,"Posted June 6, 2014.",730,True,2
bloodboot,"Posted August 7, 2012.",2310,True,1
bloodboot,"Posted August 1, 2012.",1840,True,1
Danoli3,"Posted March 30, 2014.",244850,True,2
Danoli3,"Posted January 19, 2015.",295110,True,2
Danoli3,"Posted May 12, 2015.",322070,True,2
Danoli3,"Posted February 2, 2014.",232790,True,1
Danoli3,"Posted December 28, 2013.",232810,True,2
Danoli3,"Posted December 6, 2013.",222730,True,1
76561197985191301,"Posted November 20, 2013.",231140,True,1
76561197985191301,"Posted January 1, 2015.",214560,True,1
76561197985191301,"Posted October 10, 2014.",211440,True,2
76561197985191301,"Posted January 22, 2015.",224420,False,2
76561197985191301,"Posted November 9, 2014.",243450,True,2
76561197985191301,"Posted September 6, 2014.",215510,False,2
76561197985191301,"Posted October 15, 2014.",267130,True,2
DougyFed,Posted March 13.,371660,True,1
DougyFed,"Posted May 27, 2014.",243470,True,1
DougyFed,"Posted December 24, 2013.",220240,True,1
76561197985258383,"Posted April 2, 2014.",220860,True,1
eliteacez21,"Posted September 21, 2011.",35450,True,2
eliteacez21,"Posted August 31, 2011.",12900,True,2
eliteacez21,"Posted July 3, 2011.",105600,True,2
eliteacez21,"Posted December 14, 2010.",1250,True,1
76561197985512782,Posted March 18.,449040,True,1
76561197985512782,Posted March 19.,251570,False,2
76561197985512782,Posted June 1.,245620,False,1
76561197985512782,"Posted March 20, 2014.",242880,False,1
76561197985512782,"Posted January 10, 2015.",227300,True,2
76561197985512782,"Posted January 10, 2015.",250400,False,2
76561197985512782,"Posted January 10, 2015.",57690,True,1
76561197985512782,"Posted January 10, 2015.",233980,True,2
sarge300491,"Posted May 23, 2014.",211820,True,2
76561197985644714,"Posted December 29, 2015.",359310,False,2
76561197985644714,"Posted June 25, 2015.",208650,True,2
Philosoraptor,"Posted December 21, 2013.",440,True,1
oliversthebest,"Posted July 6, 2015.",274190,True,1
76561197986214624,"Posted November 8, 2015.",325300,True,2
76561197986214624,"Posted December 24, 2013.",32360,True,2
76561197986678875,"Posted December 22, 2013.",204300,False,1
76561197986678875,"Posted December 22, 2013.",218060,True,2
76561197986678875,"Posted January 11, 2014.",252330,True,1
TADOW,"Posted May 3, 2014.",205100,True,2
TADOW,"Posted May 3, 2014.",8870,True,2
Calepp,"Posted July 24, 2012.",45100,True,1
76561197987442366,"Posted January 13, 2014.",221100,True,0
PatrioticSteam7,"Posted February 12, 2014.",8930,True,2
PatrioticSteam7,"Posted January 1, 2014.",207610,True,2
PatrioticSteam7,"Posted January 1, 2014.",221910,True,2
SnakeSS,"Posted July 7, 2014.",244630,True,2
ytvdycvr7,"Posted May 5, 2014.",270550,True,2
ZuRbii,"Posted August 14, 2014.",232430,False,1
ZuRbii,"Posted August 14, 2014.",17410,False,1
ZuRbii,"Posted September 1, 2015.",19680,True,2
zayzayem,"Posted September 29, 2011.",550,True,1
zayzayem,"Posted January 5, 2011.",440,True,0
76561197987786431,"Posted April 1, 2015.",730,True,2
76561197988062821,"Posted August 3, 2015.",113200,True,2
darklorddios,"Posted October 6, 2014.",241930,True,1
darklorddios,"Posted December 29, 2015.",418340,True,1
76561197988397124,"Posted April 20, 2015.",364450,True,2
76561197988647146,Posted February 16.,730,True,2
76561197988785314,"Posted July 30, 2015.",113400,True,2
76561197988785314,"Posted February 21, 2014.",250600,True,2
Sitchy,"Posted August 31, 2011.",107200,True,2
76561197988832553,"Posted December 28, 2014.",263280,True,2
mazafuker3000,"Posted July 9, 2014.",570,True,1
mazafuker3000,"Posted September 7, 2014.",730,True,2
GongGury,"Posted June 23, 2015.",329050,True,1
76561197989699885,"Posted July 9, 2014.",212500,True,2
76561197989894094,"Posted April 11, 2014.",440,True,1
76561197990113354,"Posted October 9, 2015.",570,True,2
goatmehmeh,"Posted December 27, 2015.",282900,True,2
goatmehmeh,"Posted July 4, 2014.",730,True,1
76561197990267442,"Posted March 1, 2015.",730,True,1
76561197990498142,"Posted March 28, 2015.",91310,True,2
76561197990498142,"Posted March 24, 2015.",219740,True,1
76561197990498142,"Posted June 16, 2014.",113200,True,1
76561197990498142,"Posted May 5, 2014.",242800,False,1
76561197990498142,"Posted January 24, 2013.",220,True,1
morebaconstrips,"Posted December 12, 2013.",249050,True,2
zandypel,"Posted June 23, 2014.",200510,True,2
Trinnexx,"Posted March 29, 2015.",271290,True,2
76561197990890441,"Posted January 7, 2015.",219740,True,1
mvplin11,"Posted December 24, 2013.",570,True,2
76561197991249235,"Posted October 2, 2015.",440,True,1
76561197991249235,"Posted May 14, 2015.",730,False,0
76561197991249235,"Posted April 6, 2015.",239160,True,0
76561197991249235,"Posted April 6, 2015.",205100,True,2
76561197991249235,"Posted April 6, 2015.",242920,True,2
76561197991249235,"Posted June 19, 2014.",200510,True,2
76561197991329759,Posted April 30.,4760,True,1
76561197991329759,"Posted October 28, 2015.",363970,True,2
76561197991329759,"Posted January 8, 2015.",730,True,2
76561197991329759,"Posted August 15, 2013.",218620,True,2
76561197991329759,"Posted August 9, 2013.",440,True,2
76561197991329759,"Posted June 1, 2012.",550,True,0
dhon_,"Posted December 27, 2014.",241600,True,2
76561197991380208,Posted August 26.,730,True,0
Sundazed93,Posted July 8.,346110,True,1
barkboy,"Posted June 19, 2014.",8930,True,0
GAycuntt,"Posted December 6, 2015.",730,True,2
WrightTheWrong,Posted March 8.,15710,True,2
raynix,Posted June 5.,268500,True,2
CBMC,"Posted November 13, 2014.",289650,False,1
LeftofZen,"Posted December 27, 2015.",280220,True,2
LeftofZen,"Posted December 1, 2015.",225540,False,1
yougoyu,"Posted June 16, 2014.",208090,True,2
76561197992466945,"Posted March 7, 2014.",213670,True,2
funcountry,"Posted January 8, 2014.",227320,True,2
MisterE68,"Posted December 17, 2013.",236390,True,2
toyevo,"Posted December 28, 2011.",440,True,0
76561197993052158,"Posted March 13, 2014.",218230,True,2
Seriusshit,"Posted November 16, 2015.",271590,True,2
rushworld99,Posted March 30.,427520,True,2
rushworld99,"Posted August 26, 2015.",257510,True,2
davidmkan,"Posted April 12, 2014.",440,True,2
776561197993302128,"Posted November 2, 2014.",273350,True,2
776561197993302128,"Posted November 6, 2014.",209650,True,2
776561197993302128,"Posted August 28, 2015.",388520,True,2
776561197993302128,"Posted October 18, 2014.",226580,False,1
776561197993302128,"Posted April 12, 2014.",208090,True,2
yourdaemon,Posted June 8.,366160,False,1
nyclix,Posted April 3.,268050,False,0
76561197993617677,Posted February 12.,210970,True,2
76561197993617677,"Posted February 16, 2015.",323320,True,2
76561197993617677,"Posted July 14, 2012.",440,True,2
76561197993703392,"Posted July 23, 2015.",346110,True,2
theroleplaygamer,"Posted January 23, 2015.",290790,True,2
theroleplaygamer,"Posted April 21, 2015.",318230,True,2
theroleplaygamer,Posted June 4.,274500,True,2
theroleplaygamer,Posted August 12.,275850,False,2
76561197993759720,Posted July 31.,316010,True,2
76561197993759720,"Posted March 2, 2015.",252490,True,0
76561197993759720,"Posted July 27, 2014.",301520,True,2
76561197993759720,"Posted June 8, 2014.",8930,True,2
jehzhouse,"Posted August 21, 2015.",266410,True,1
jehzhouse,"Posted April 7, 2015.",263280,True,1
76561197993896367,"Posted May 31, 2014.",212680,True,1
76561197993896367,"Posted December 23, 2013.",211420,True,2
76561197994033447,"Posted January 22, 2015.",222880,True,1
worldshader,Posted April 27.,353370,True,2
worldshader,"Posted January 31, 2014.",211820,False,2
76561197994242039,"Posted April 18, 2014.",105600,True,2
ringostingo,"Posted December 4, 2013.",45100,True,2
76561197994320177,"Posted May 23, 2014.",275610,True,2
76561197994407560,"Posted June 21, 2014.",440,True,2
76561197994573217,"Posted May 27, 2015.",273110,False,0
rafappt,"Posted December 16, 2015.",49520,True,1
rafappt,"Posted December 16, 2015.",8870,True,2
violentmacbeth,"Posted July 28, 2013.",440,True,2
likeabauxite,"Posted August 11, 2012.",4000,True,2
76561197994946704,Posted January 26.,295110,False,1
76561197994946704,Posted August 6.,297810,False,2
76561197994950912,"Posted January 12, 2014.",440,True,2
76561197995087932,Posted September 2.,346110,False,0
Cosilan,"Posted June 27, 2013.",202970,True,1
Cosilan,"Posted December 21, 2013.",209160,True,2
daytripper2010,"Posted March 9, 2014.",440,True,2
76561197995146832,"Posted May 17, 2015.",239350,True,1
76561197995165843,"Posted November 3, 2015.",319910,True,2
phooks,"Posted February 19, 2014.",242920,True,1
Hav0ckSpAwns,"Posted February 23, 2012.",113420,True,1
Hav0ckSpAwns,"Posted October 26, 2011.",12750,True,1
Hav0ckSpAwns,"Posted August 19, 2011.",105400,True,2
Hav0ckSpAwns,"Posted March 10, 2011.",50130,True,1
Fazler,"Posted August 13, 2015.",363970,True,1
maestroharry,"Posted March 16, 2014.",4000,True,0
couchstyle,Posted January 27.,6550,True,0
couchstyle,Posted January 27.,252950,True,2
couchstyle,Posted January 27.,224760,True,2
couchstyle,Posted January 19.,289090,True,0
couchstyle,Posted January 3.,224480,True,2
76561197995958796,"Posted July 18, 2014.",299890,False,0
durry_rd,Posted April 19.,440,True,2
Nickz_,Posted April 2.,365590,True,2
Nickz_,"Posted August 22, 2015.",295110,True,2
Nickz_,"Posted July 6, 2015.",292030,True,2
Nickz_,"Posted July 8, 2014.",218620,True,1
Nickz_,"Posted May 11, 2013.",224580,True,2
FonZ9134,Posted March 28.,311730,False,1
haydenmaier1993,"Posted January 6, 2014.",239030,True,2
haydenmaier1993,"Posted October 8, 2013.",207610,True,2
haydenmaier1993,"Posted May 12, 2012.",107310,True,2
haydenmaier1993,"Posted December 27, 2011.",26800,True,2
tommyjacobs,"Posted December 16, 2013.",251570,True,2
76561197996722445,"Posted January 22, 2015.",239160,False,1
76561197996802983,"Posted November 20, 2015.",311210,True,1
76561197996935989,"Posted November 3, 2014.",209650,True,2
76561197996935989,"Posted June 18, 2015.",244210,True,2
76561197996957782,Posted January 10.,403190,False,1
76561197996957782,Posted January 6.,22380,True,2
hellfireholle,"Posted April 19, 2015.",12330,True,1
76561197997056013,"Posted February 27, 2014.",49540,False,0
gojirasan,"Posted April 24, 2014.",8930,True,2
Grant1ey,"Posted September 5, 2012.",203850,True,2
Grant1ey,"Posted December 29, 2011.",620,True,2
76561197997633623,"Posted January 4, 2014.",205100,True,1
76561197997633623,"Posted January 4, 2014.",218620,True,1
76561197997633623,"Posted January 4, 2014.",211820,True,1
76561197997633623,"Posted January 4, 2014.",249870,True,1
76561197997633623,"Posted January 4, 2014.",220160,True,1
76561197997633623,"Posted December 23, 2013.",252490,True,1
cyberpunkone,"Posted December 6, 2014.",221100,False,2
cyberpunkone,"Posted January 24, 2014.",4000,True,2
cyberpunkone,"Posted February 25, 2014.",241540,True,2
76561197998189696,"Posted March 8, 2014.",213670,True,2
SuperficialWounds,"Posted February 10, 2015.",346010,True,2
SuperficialWounds,"Posted June 11, 2015.",373460,False,1
miniandrewmini,"Posted March 29, 2013.",4000,True,1
miniandrewmini,Posted January 24.,225840,True,1
miniandrewmini,"Posted May 31, 2014.",206420,True,2
76561197998276287,Posted July 22.,440,False,2
m0ey,"Posted April 19, 2014.",440,True,2
knivesstryfe,Posted February 11.,55150,True,2
snoe,"Posted February 2, 2014.",72850,True,1
snoe,"Posted June 11, 2015.",238320,True,1
snoe,"Posted February 18, 2014.",211400,True,2
snoe,"Posted December 31, 2013.",214560,True,2
snoe,"Posted January 3, 2013.",57300,True,1
76561197998355213,"Posted December 10, 2013.",212680,True,2
76561197998355213,"Posted April 14, 2014.",221100,False,0
Spadge5000,"Posted December 1, 2013.",221380,True,1
Spadge5000,"Posted July 3, 2014.",570,True,1
76561197998469677,"Posted June 22, 2014.",277430,True,1
djcorrosive,"Posted May 10, 2014.",244210,True,2
Jacknes,"Posted June 23, 2014.",252490,True,0
Aredus,"Posted July 7, 2011.",4560,True,2
Aredus,"Posted July 3, 2011.",440,True,2
justsomecat,"Posted December 14, 2014.",1250,True,1
76561197998812220,"Posted December 1, 2012.",440,True,2
76561197998960814,"Posted November 6, 2014.",65980,False,2
76561197998960814,"Posted September 18, 2012.",201790,True,1
deqwas,"Posted August 8, 2014.",221100,True,0
76561197999136707,"Posted December 9, 2013.",259080,True,2
repdota,"Posted November 26, 2013.",209160,False,1
repdota,"Posted March 11, 2014.",237990,False,1
-2SV-vuLB-Kg,"Posted January 12, 2015.",277950,True,2
-2SV-vuLB-Kg,"Posted October 28, 2014.",730,True,1
-2SV-vuLB-Kg,"Posted October 19, 2014.",302510,True,0
-2SV-vuLB-Kg,"Posted October 7, 2014.",440,True,2
-2SV-vuLB-Kg,"Posted October 15, 2014.",200510,True,2
serpentine19,"Posted April 10, 2014.",213450,True,1
76561197999327663,"Posted January 5, 2014.",217690,True,2
76561197999327663,Posted March 6.,326410,True,2
76561197999327663,"Posted December 12, 2013.",219600,True,1
abloogywoogywoo,"Posted December 2, 2013.",4000,True,2
76561197999370899,"Posted June 21, 2014.",49520,True,2
1263512533427542734,"Posted December 18, 2014.",233250,True,0
1263512533427542734,"Posted February 24, 2015.",730,False,1
ifiwasasian,"Posted August 20, 2015.",730,True,2
Pnakotic_etheldreda,"Posted August 7, 2014.",45760,True,2
dusskK,"Posted August 14, 2014.",219640,True,2
kazanmor,"Posted September 24, 2015.",381850,True,2
kazanmor,"Posted September 18, 2015.",287840,True,2
kazanmor,"Posted September 15, 2015.",355860,True,2
kazanmor,"Posted September 9, 2015.",331190,True,2
kazanmor,"Posted October 17, 2015.",375820,True,2
kazanmor,Posted March 6.,409490,True,2
yissssssssssssssssssssssssss,"Posted August 9, 2014.",219640,True,0
yissssssssssssssssssssssssss,"Posted August 9, 2014.",221100,True,1
yissssssssssssssssssssssssss,"Posted December 25, 2012.",33930,True,2
yissssssssssssssssssssssssss,"Posted December 27, 2011.",10180,True,2
Borwell,"Posted January 16, 2015.",219740,True,1
qisforBAWS-AHHh,Posted March 6.,70000,True,1
76561197999775723,"Posted April 8, 2014.",233720,True,2
kafei0328,Posted March 18.,8930,True,1
kafei0328,"Posted December 14, 2015.",230410,True,1
SKARRRMaera,"Posted January 18, 2014.",206420,True,2
Aloz1,"Posted August 16, 2014.",220,True,2
newo24,Posted February 12.,730,True,2
76561197999882687,"Posted December 24, 2013.",247730,True,1
jasonmus,Posted April 30.,348460,False,1
76561198000121873,"Posted June 27, 2015.",212680,True,2
viihdavanzo,"Posted September 9, 2015.",238960,True,1
viihdavanzo,"Posted September 9, 2015.",730,True,1
killahmatic,"Posted July 2, 2011.",99900,True,1
gboxmedia,"Posted February 18, 2014.",440,True,2
julious,"Posted February 14, 2014.",204240,True,2
julious,"Posted January 2, 2014.",400,True,1
76561198000733744,"Posted August 22, 2014.",285580,True,2
76561198000733744,"Posted April 16, 2014.",231670,True,2
76561198000733744,Posted April 25.,252950,True,1
76561198000889832,Posted February 18.,208090,True,2
76561198000889832,"Posted December 6, 2014.",329110,True,1
76561198000889832,"Posted June 5, 2015.",38410,True,2
76561198000889832,"Posted December 21, 2013.",228280,True,2
76561198000889832,Posted April 19.,316010,True,2
markforex,"Posted June 29, 2014.",230410,True,2
76561198000966319,"Posted July 2, 2013.",233250,True,2
76561198000966319,"Posted December 28, 2011.",440,True,1
Gcthemonkey,"Posted November 27, 2014.",321610,False,0
Gcthemonkey,"Posted November 26, 2014.",265930,True,1
76561198001115538,"Posted January 6, 2014.",261030,True,2
Bashrrr,"Posted February 24, 2014.",41700,True,2
KrazehKitteh,"Posted January 20, 2015.",440,True,1
KrazehKitteh,"Posted August 6, 2014.",242760,True,2
76561198001346295,"Posted October 7, 2014.",570,True,1
holbee,"Posted January 17, 2015.",205100,True,2
76561198001630399,"Posted May 22, 2014.",9480,False,1
Skullrider101,"Posted January 12, 2014.",207610,True,2
Skullrider101,"Posted December 11, 2013.",42910,True,1
J-BwB,"Posted February 3, 2015.",32370,True,1
J-BwB,"Posted October 22, 2015.",319630,True,2
J-BwB,"Posted July 21, 2015.",208580,True,2
J-BwB,"Posted October 28, 2015.",330830,True,2
J-BwB,"Posted January 19, 2015.",294860,True,2
76561198001836842,"Posted June 25, 2014.",730,True,1
76561198001898634,"Posted July 12, 2015.",383580,True,2
revalation90,"Posted February 17, 2011.",63200,True,1
marunelgales,"Posted November 17, 2014.",265930,True,2
Ownaj,"Posted October 29, 2014.",253710,True,0
lvl85rouge,"Posted December 10, 2013.",238960,True,1
76561198002210067,"Posted January 6, 2014.",219740,True,2
76561198002311337,Posted April 2.,233250,False,2
76561198002311337,Posted April 27.,225420,False,1
76561198002311337,"Posted June 1, 2015.",374570,False,2
clopsicle,Posted July 10.,304430,True,2
76561198002996759,"Posted December 12, 2015.",730,True,2
76561198002996759,"Posted March 15, 2015.",322330,True,1
bungiester,"Posted May 10, 2014.",620,True,1
skratchet,"Posted June 29, 2014.",8930,True,2
skratchet,"Posted June 18, 2015.",344760,True,2
poldeN,"Posted October 16, 2014.",226580,True,1
